level_name,generation_time
level0.txt,12092337892.0
level1.txt,12092337892.0
level2.txt,12092337892.0
level3.txt,12092337892.0
level4.txt,12092337892.0
level5.txt,13408913134.8
level6.txt,13408913134.8
level7.txt,13408913134.8
level8.txt,13408913134.8
level9.txt,13408913134.8
level10.txt,10952229511.0
level11.txt,10952229511.0
level12.txt,10952229511.0
level13.txt,10952229511.0
level14.txt,10952229511.0
level15.txt,14658528484.2
level16.txt,14658528484.2
level17.txt,14658528484.2
level18.txt,14658528484.2
level19.txt,14658528484.2
level20.txt,27024734345.6
level21.txt,27024734345.6
level22.txt,27024734345.6
level23.txt,27024734345.6
level24.txt,27024734345.6
level25.txt,11834550240.0
level26.txt,11834550240.0
level27.txt,11834550240.0
level28.txt,11834550240.0
level29.txt,11834550240.0
level30.txt,14687518908.8
level31.txt,14687518908.8
level32.txt,14687518908.8
level33.txt,14687518908.8
level34.txt,14687518908.8
level35.txt,18660925392.8
level36.txt,18660925392.8
level37.txt,18660925392.8
level38.txt,18660925392.8
level39.txt,18660925392.8
level40.txt,24199330303.8
level41.txt,24199330303.8
level42.txt,24199330303.8
level43.txt,24199330303.8
level44.txt,24199330303.8
level45.txt,12487248277.0
level46.txt,12487248277.0
level47.txt,12487248277.0
level48.txt,12487248277.0
level49.txt,12487248277.0
level50.txt,17292224001.6
level51.txt,17292224001.6
level52.txt,17292224001.6
level53.txt,17292224001.6
level54.txt,17292224001.6
level55.txt,29039466301.8
level56.txt,29039466301.8
level57.txt,29039466301.8
level58.txt,29039466301.8
level59.txt,29039466301.8
level60.txt,13586282792.4
level61.txt,13586282792.4
level62.txt,13586282792.4
level63.txt,13586282792.4
level64.txt,13586282792.4
level65.txt,18475316620.8
level66.txt,18475316620.8
level67.txt,18475316620.8
level68.txt,18475316620.8
level69.txt,18475316620.8
level70.txt,14179227978.4
level71.txt,14179227978.4
level72.txt,14179227978.4
level73.txt,14179227978.4
level74.txt,14179227978.4
level75.txt,17410061803.8
level76.txt,17410061803.8
level77.txt,17410061803.8
level78.txt,17410061803.8
level79.txt,17410061803.8
level80.txt,14641890264.0
level81.txt,14641890264.0
level82.txt,14641890264.0
level83.txt,14641890264.0
level84.txt,14641890264.0
level85.txt,17342097393.0
level86.txt,17342097393.0
level87.txt,17342097393.0
level88.txt,17342097393.0
level89.txt,17342097393.0
level90.txt,14747049527.4
level91.txt,14747049527.4
level92.txt,14747049527.4
level93.txt,14747049527.4
level94.txt,14747049527.4
level95.txt,13922408640.0
level96.txt,13922408640.0
level97.txt,13922408640.0
level98.txt,13922408640.0
level99.txt,13922408640.0
level100.txt,12389566537.8
level101.txt,12389566537.8
level102.txt,12389566537.8
level103.txt,12389566537.8
level104.txt,12389566537.8
level105.txt,14581211100.6
level106.txt,14581211100.6
level107.txt,14581211100.6
level108.txt,14581211100.6
level109.txt,14581211100.6
level110.txt,7894887742.6
level111.txt,7894887742.6
level112.txt,7894887742.6
level113.txt,7894887742.6
level114.txt,7894887742.6
level115.txt,28138955535.0
level116.txt,28138955535.0
level117.txt,28138955535.0
level118.txt,28138955535.0
level119.txt,28138955535.0
level120.txt,22107522794.6
level121.txt,22107522794.6
level122.txt,22107522794.6
level123.txt,22107522794.6
level124.txt,22107522794.6
level125.txt,26396949004.2
level126.txt,26396949004.2
level127.txt,26396949004.2
level128.txt,26396949004.2
level129.txt,26396949004.2
level130.txt,23776126395.0
level131.txt,23776126395.0
level132.txt,23776126395.0
level133.txt,23776126395.0
level134.txt,23776126395.0
level135.txt,14790391942.4
level136.txt,14790391942.4
level137.txt,14790391942.4
level138.txt,14790391942.4
level139.txt,14790391942.4
level140.txt,12263080303.2
level141.txt,12263080303.2
level142.txt,12263080303.2
level143.txt,12263080303.2
level144.txt,12263080303.2
level145.txt,10479561869.8
level146.txt,10479561869.8
level147.txt,10479561869.8
level148.txt,10479561869.8
level149.txt,10479561869.8
level150.txt,19099561329.6
level151.txt,19099561329.6
level152.txt,19099561329.6
level153.txt,19099561329.6
level154.txt,19099561329.6
level155.txt,6798549492.6
level156.txt,6798549492.6
level157.txt,6798549492.6
level158.txt,6798549492.6
level159.txt,6798549492.6
level160.txt,26362381138.6
level161.txt,26362381138.6
level162.txt,26362381138.6
level163.txt,26362381138.6
level164.txt,26362381138.6
level165.txt,10910381372.6
level166.txt,10910381372.6
level167.txt,10910381372.6
level168.txt,10910381372.6
level169.txt,10910381372.6
level170.txt,11687355099.6
level171.txt,11687355099.6
level172.txt,11687355099.6
level173.txt,11687355099.6
level174.txt,11687355099.6
level175.txt,6389749193.0
level176.txt,6389749193.0
level177.txt,6389749193.0
level178.txt,6389749193.0
level179.txt,6389749193.0
level180.txt,6376652251.6
level181.txt,6376652251.6
level182.txt,6376652251.6
level183.txt,6376652251.6
level184.txt,6376652251.6
level185.txt,14816385070.6
level186.txt,14816385070.6
level187.txt,14816385070.6
level188.txt,14816385070.6
level189.txt,14816385070.6
level190.txt,20589279397.8
level191.txt,20589279397.8
level192.txt,20589279397.8
level193.txt,20589279397.8
level194.txt,20589279397.8
level195.txt,28451621911.6
level196.txt,28451621911.6
level197.txt,28451621911.6
level198.txt,28451621911.6
level199.txt,28451621911.6
