level_name,generation_time
level0.txt,24858495999
level1.txt,22799666084
level2.txt,23840885648
level3.txt,24768513560
level4.txt,23848059341
level5.txt,24698820475
level6.txt,25067346270
level7.txt,23998463559
level8.txt,23200132759
level9.txt,24989211937
level10.txt,23272600699
level11.txt,23496607696
level12.txt,22922958823
level13.txt,23907761089
level14.txt,22663688350
level15.txt,22870959026
level16.txt,22780079175
level17.txt,22968063298
level18.txt,23424967394
level19.txt,24352367680
level20.txt,23479685082
level21.txt,23549040768
level22.txt,24050094556
level23.txt,22245657866
level24.txt,23414077619
level25.txt,23371139645
level26.txt,25107301860
level27.txt,23365943769
level28.txt,22890380818
level29.txt,23807502809
level30.txt,24027131287
level31.txt,23321000950
level32.txt,24571456341
level33.txt,23616781844
level34.txt,23434153377
level35.txt,21999816287
level36.txt,23054234193
level37.txt,23355290624
level38.txt,22987928394
level39.txt,23707386054
level40.txt,24239809303
level41.txt,22451886901
level42.txt,25179014210
level43.txt,24183180931
level44.txt,22686178708
level45.txt,23298994595
level46.txt,25098832005
level47.txt,24816129866
level48.txt,24569143202
level49.txt,23636205206
level50.txt,24531816376
level51.txt,26063231676
level52.txt,23683583362
level53.txt,22621617056
level54.txt,23978309844
level55.txt,23940987669
level56.txt,24323026644
level57.txt,24251965407
level58.txt,22721651397
level59.txt,24519419291
level60.txt,23693659770
level61.txt,23797940390
level62.txt,22842664066
level63.txt,24047102930
level64.txt,22639740582
level65.txt,23122879968
level66.txt,24276357188
level67.txt,24987571185
level68.txt,23263884031
level69.txt,24075999991
level70.txt,23516264936
level71.txt,22149540260
level72.txt,23938341562
level73.txt,24024574466
level74.txt,23693503533
level75.txt,24180838179
level76.txt,23124204100
level77.txt,22393592669
level78.txt,24743737720
level79.txt,24511290662
level80.txt,23004275270
level81.txt,23252599470
level82.txt,23938271254
level83.txt,24305731891
level84.txt,24712070927
level85.txt,24140356468
level86.txt,23165016683
level87.txt,24458711457
level88.txt,23822287460
level89.txt,23810180121
level90.txt,24337749682
level91.txt,25498442117
level92.txt,23033673281
level93.txt,23838607357
level94.txt,23641986720
level95.txt,23446176801
level96.txt,24315760455
level97.txt,23069345895
level98.txt,23797398030
level99.txt,24258201083
level100.txt,24521363416
level101.txt,24156074476
level102.txt,24403583843
level103.txt,23475920846
level104.txt,24118594499
level105.txt,23313903931
level106.txt,23249298550
level107.txt,23393826913
level108.txt,23913918538
level109.txt,23295072746
level110.txt,24139041957
level111.txt,28433437360
level112.txt,26992515123
level113.txt,25426712625
level114.txt,26210545211
level115.txt,26302871779
level116.txt,25136413327
level117.txt,26258644012
level118.txt,25295716225
level119.txt,25658357586
level120.txt,26067273348
level121.txt,27692287813
level122.txt,26334004586
level123.txt,24863948843
level124.txt,27012021781
level125.txt,25883692196
level126.txt,26056173823
level127.txt,27707083312
level128.txt,26546137682
level129.txt,24719110504
level130.txt,26153944590
level131.txt,25850055422
level132.txt,28774073265
level133.txt,28612700607
level134.txt,28091893910
level135.txt,26268154017
level136.txt,25285237392
level137.txt,26649278979
level138.txt,26485461969
level139.txt,27713215348
level140.txt,26253779461
level141.txt,27304615692
level142.txt,25732333625
level143.txt,25742448374
level144.txt,27718165813
level145.txt,26692322738
level146.txt,27470734226
level147.txt,25581782118
level148.txt,27277241089
level149.txt,27158541836
level150.txt,26522962257
level151.txt,26671906986
level152.txt,25062150809
level153.txt,25155347448
level154.txt,24953595841
level155.txt,25818550185
level156.txt,27280237794
level157.txt,29030445653
level158.txt,26321599065
level159.txt,28286332403
level160.txt,27113399418
level161.txt,29550479533
level162.txt,27566504625
level163.txt,26340965910
level164.txt,26391381705
level165.txt,27623152919
level166.txt,26050947571
level167.txt,26304995725
level168.txt,27212935047
level169.txt,27986692007
level170.txt,25143114975
level171.txt,26244429539
level172.txt,26793960874
level173.txt,25953299861
level174.txt,25957426440
level175.txt,29958895667
level176.txt,26781137716
level177.txt,24285692003
level178.txt,25109869698
level179.txt,25507606485
level180.txt,26097553905
level181.txt,26429824129
level182.txt,27646935331
level183.txt,26581063377
level184.txt,26007623673
level185.txt,26845503415
level186.txt,28345144848
level187.txt,27494397514
level188.txt,26133132954
level189.txt,26622842969
level190.txt,25046243159
level191.txt,25628104652
level192.txt,27374429837
level193.txt,25895388282
level194.txt,28819594897
level195.txt,26458614146
level196.txt,27138701823
level197.txt,25229583730
level198.txt,26144288009
level199.txt,27513894859
